,Rank_Scoring_Offense,Team,Current_Season_Scoring_Offense,Last 3_Scoring_Offense,Last 1_Scoring_Offense,At_Home_Scoring_Offense,Away_Scoring_Offense,Previous_Season_Scoring_Offense,Season,Week,Rank_Total_Offense,Current_Season_Total_Offense,Last 3_Total_Offense,Last 1_Total_Offense,At_Home_Total_Offense,Away_Total_Offense,Previous_Season_Total_Offense,Rank_Scoring_Defense,Current_Season_Scoring_Defense,Last 3_Scoring_Defense,Last 1_Scoring_Defense,At_Home_Scoring_Defense,Away_Scoring_Defense,Previous_Season_Scoring_Defense,Rank_Total_Defense,Current_Season_Total_Defense,Last 3_Total_Defense,Last 1_Total_Defense,At_Home_Total_Defense,Away_Total_Defense,Previous_Season_Total_Defense,Rank_Turnovers_Given,Current_Season_Turnovers_Given,Last 3_Turnovers_Given,Last 1_Turnovers_Given,At_Home_Turnovers_Given,Away_Turnovers_Given,Previous_Season_Turnovers_Given,Rank_Turnovers_Taken,Current_Season_Turnovers_Taken,Last 3_Turnovers_Taken,Last 1_Turnovers_Taken,At_Home_Turnovers_Taken,Away_Turnovers_Taken,Previous_Season_Turnovers_Taken,Rank_Last_5,Rating_Last_5,Hi_Last_5,Low_Last_5,Last_Last_5,Rank_Neutral_Site,Rating_Neutral_Site,Hi_Neutral_Site,Low_Neutral_Site,Last_Neutral_Site,Rank_SoS,Rating_SoS,Hi_SoS,Low_SoS,Last_SoS
116,117,Iowa State,17.5,22.3,14.0,26.5,8.5,28.2,2018,6,120,299.5,336.7,198.0,406.0,193.0,384.4,26,20.0,22.3,17.0,25.0,15.0,20.7,25,333.3,354.0,299.0,381.5,285.0,365.2,50,1.3,1.3,1.0,1.5,1.0,0.8,76,1.3,1.7,3.0,1.0,1.5,1.4,41,7.0,8,67,50,53,--,27,66,52,2,9.7,1,40,11
117,118,LA Lafayette,17.3,17.3,14.0,28.0,12.0,26.1,2018,6,110,326.3,326.3,288.0,381.0,299.0,401.7,125,47.3,47.3,56.0,30.0,56.0,39.3,128,570.7,570.7,608.0,497.0,607.5,490.9,29,1.0,1.0,2.0,0.0,1.5,1.5,120,0.7,0.7,0.0,1.0,0.5,1.2,110,-13.8,73,126,116,102,--,69,126,112,111,-11.1,97,130,126
118,119,UCLA,17.0,17.0,16.0,15.5,18.5,32.5,2018,6,114,312.0,314.0,289.0,288.0,336.0,458.5,109,37.8,41.7,38.0,32.0,43.5,36.6,85,423.0,462.7,477.0,365.0,481.0,483.7,50,1.3,1.3,0.0,2.5,0.0,1.7,93,1.0,1.0,0.0,1.5,0.5,1.0,104,-10.7,7,105,99,90,--,40,90,73,8,7.0,4,65,17
119,120,N Illinois,16.4,23.0,26.0,15.0,17.3,28.2,2018,6,130,260.0,287.0,356.0,256.0,262.7,369.8,55,25.2,25.3,23.0,16.5,31.0,23.0,32,348.6,345.7,242.0,338.0,355.7,351.2,79,1.6,1.3,3.0,1.5,1.7,1.8,17,2.0,2.3,1.0,2.0,2.0,1.6,90,-8.1,38,104,104,87,--,21,122,96,44,0.0,5,72,46
120,120,N Mex State,16.4,21.7,27.0,16.0,16.7,29.3,2018,6,127,273.0,319.7,311.0,251.5,287.3,450.2,115,39.8,40.7,20.0,35.5,42.7,29.7,95,435.4,400.0,429.0,387.5,467.3,401.0,119,2.4,3.7,1.0,2.5,2.3,2.2,47,1.6,2.3,3.0,1.0,2.0,2.1,129,-31.5,117,129,129,119,--,97,130,119,125,-14.6,59,127,125
121,120,Rutgers,16.4,14.7,17.0,21.7,8.5,13.7,2018,6,125,281.2,283.0,291.0,332.7,204.0,244.7,97,36.0,40.3,24.0,24.3,53.5,30.9,97,437.6,480.0,451.0,355.0,561.5,422.4,121,2.6,2.3,1.0,1.7,4.0,1.7,64,1.4,1.3,2.0,2.3,0.0,1.0,120,-21.1,55,129,122,121,--,57,122,120,94,-7.5,61,102,90
122,123,W Kentucky,16.3,20.7,17.0,17.0,16.0,25.0,2018,6,85,375.3,398.7,324.0,324.0,392.3,398.5,44,23.5,20.0,20.0,20.0,24.7,27.7,66,397.3,366.0,401.0,401.0,396.0,379.8,66,1.5,1.3,3.0,3.0,1.0,1.8,50,1.5,1.7,4.0,4.0,0.7,1.3,105,-11.2,91,128,103,78,--,78,128,81,99,-7.8,9,125,95
123,123,TX El Paso,16.3,13.7,21.0,20.0,15.0,11.8,2018,6,114,312.0,286.7,297.0,429.0,273.0,231.7,87,33.3,27.0,30.0,27.0,35.3,36.8,74,408.5,367.0,278.0,311.0,441.0,447.1,97,2.0,1.7,2.0,3.0,1.7,1.7,93,1.0,1.3,1.0,1.0,1.0,1.2,130,-33.6,105,130,130,117,--,96,130,118,130,-20.5,107,130,129
124,125,Utah,16.0,16.0,24.0,7.0,20.5,28.9,2018,6,113,312.3,312.3,322.0,261.0,338.0,406.3,15,18.3,18.3,28.0,21.0,17.0,23.8,28,337.7,337.7,458.0,327.0,343.0,347.3,81,1.7,1.7,0.0,3.0,1.0,2.1,69,1.3,1.3,1.0,1.0,1.5,2.2,51,3.7,6,120,58,52,--,18,120,44,31,2.8,18,121,41
125,125,Arkansas,16.0,12.3,17.0,17.0,15.7,26.9,2018,6,108,327.8,291.3,248.0,336.0,325.0,369.6,91,34.0,34.0,24.0,44.0,30.7,38.8,35,351.8,326.0,377.0,376.0,343.7,462.4,124,2.8,3.0,1.0,6.0,1.7,1.5,76,1.3,1.0,2.0,1.0,1.3,1.5,102,-10.3,59,110,108,12,5.3,12,104,100,68,-3.1,52,112,81
126,127,Central Mich,15.8,14.3,20.0,7.0,18.7,28.3,2018,6,126,275.5,282.3,245.0,280.0,274.0,381.7,77,30.3,28.7,31.0,31.0,30.0,27.6,38,354.3,330.0,345.0,361.0,352.0,369.0,120,2.5,3.3,2.0,6.0,1.3,2.3,50,1.5,0.7,1.0,0.0,2.0,2.1,101,-10.2,94,127,111,66,--,66,112,82,79,-4.6,32,116,96
127,128,Louisville,15.3,15.7,24.0,22.0,8.5,36.7,2018,6,117,301.5,309.0,421.0,356.5,246.5,534.0,80,30.8,24.0,28.0,22.5,39.0,28.8,91,429.5,399.7,370.0,399.0,460.0,413.8,112,2.3,2.3,3.0,2.0,2.5,1.6,93,1.0,1.0,1.0,1.0,1.0,1.8,100,-10.1,46,129,96,124,-3.8,42,127,123,77,-4.3,2,83,65
128,129,Middle Tenn,13.0,13.0,25.0,25.0,7.0,25.5,2018,6,111,326.0,326.0,396.0,396.0,291.0,394.5,97,36.0,36.0,24.0,24.0,42.0,24.7,83,419.0,419.0,426.0,426.0,415.5,361.1,97,2.0,2.0,2.0,2.0,2.0,1.8,120,0.7,0.7,2.0,2.0,0.0,0.8,109,-13.6,46,117,109,104,--,68,127,103,86,-6.2,34,95,71
129,129,Connecticut,13.0,11.7,7.0,12.0,14.0,23.3,2018,6,106,333.0,282.0,258.0,372.0,294.0,413.5,130,54.5,54.0,49.0,52.5,56.5,39.5,130,691.3,704.3,659.0,655.5,727.0,525.5,97,2.0,1.7,1.0,2.0,2.0,1.5,125,0.5,0.7,1.0,0.5,0.5,0.9,128,-29.9,96,130,128,113,--,96,125,111,116,-11.6,3,125,114
0,1,Alabama,56.0,55.3,65.0,52.7,59.3,35.6,2018,7,2,567.5,590.3,639.0,577.0,558.0,437.5,8,16.0,22.7,31.0,14.7,17.3,12.8,18,334.0,362.0,405.0,357.3,310.7,269.2,9,0.7,0.0,0.0,0.3,1.0,0.6,16,2.2,2.3,3.0,1.7,2.7,1.6,1,38.5,1,55,1,3,29.4,1,19,2,29,4.1,1,37,24
1,2,Central FL,51.3,49.7,48.0,49.7,56.0,46.2,2018,7,1,576.5,551.3,541.0,551.3,652.0,534.4,30,21.8,23.3,20.0,23.3,17.0,24.7,54,381.3,346.3,320.0,346.3,486.0,434.3,1,0.3,0.3,1.0,0.3,0.0,1.3,18,2.0,1.7,1.0,1.7,3.0,2.5,16,15.6,1,45,21,30,--,1,56,28,110,-10.3,23,126,118
2,3,Penn State,49.6,50.7,26.0,44.7,57.0,41.1,2018,7,10,510.0,575.3,492.0,523.0,490.5,460.3,25,21.0,20.3,27.0,25.0,15.0,16.5,35,354.4,340.3,389.0,353.7,355.5,330.8,40,1.2,1.3,1.0,0.7,2.0,1.0,71,1.4,1.0,1.0,0.7,2.5,1.9,3,30.1,2,49,3,16,--,10,53,15,3,9.7,2,40,3
3,4,Ohio State,49.0,41.7,49.0,56.8,33.5,41.1,2018,7,3,566.0,522.7,609.0,620.3,457.5,506.2,20,20.0,19.3,26.0,16.5,27.0,19.0,43,366.3,387.0,406.0,298.8,501.5,300.9,18,1.0,1.3,3.0,1.3,0.5,1.4,48,1.7,1.0,2.0,1.5,2.0,1.7,5,27.7,2,41,2,4,24.1,4,44,4,1,11.0,1,66,1
4,5,Oklahoma,48.0,46.3,45.0,51.5,41.0,45.1,2018,7,7,524.7,498.0,532.0,524.3,525.5,579.6,63,27.3,34.0,48.0,22.3,37.5,27.1,84,421.2,457.7,501.0,394.8,474.0,394.9,18,1.0,1.3,3.0,0.5,2.0,0.9,111,0.8,1.0,0.0,1.0,0.5,1.3,10,18.2,1,61,5,12,9.7,8,45,24,25,4.8,7,70,37
5,6,Houston,45.0,45.0,41.0,43.0,47.0,28.3,2018,7,5,559.0,555.0,479.0,515.0,603.0,428.2,91,33.5,35.7,26.0,22.0,45.0,23.8,123,525.0,553.7,426.0,478.5,571.5,422.2,56,1.3,1.0,3.0,1.5,1.0,1.9,42,1.8,2.0,3.0,2.5,1.0,1.8,39,8.5,30,105,32,72,--,42,130,64,68,-3.6,40,88,49
6,6,App State,45.0,45.0,52.0,52.0,41.5,31.8,2018,7,25,467.3,467.3,517.0,517.0,442.5,424.9,22,20.3,20.3,7.0,7.0,27.0,21.3,12,315.0,315.0,308.0,308.0,318.5,361.8,86,1.7,1.7,2.0,2.0,1.5,1.0,94,1.0,1.0,1.0,1.0,1.0,2.2,7,22.4,6,103,7,23,--,4,71,25,28,4.2,6,84,20
7,8,Utah State,44.5,49.0,45.0,51.0,38.0,28.4,2018,7,47,416.8,441.0,388.0,467.5,366.0,380.8,51,25.8,21.7,20.0,22.5,29.0,28.1,62,391.0,370.7,361.0,375.5,406.5,407.7,69,1.5,1.3,0.0,2.0,1.0,1.8,4,2.8,3.0,3.0,3.0,2.5,2.3,13,16.5,10,107,26,29,--,1,75,50,55,-0.7,11,83,66
8,9,Georgia,42.4,40.7,41.0,42.7,42.0,34.9,2018,7,19,480.6,482.0,560.0,495.0,459.0,433.6,5,15.6,18.0,13.0,10.7,23.0,16.6,9,309.4,307.7,321.0,272.7,364.5,298.2,3,0.4,0.3,0.0,0.0,1.0,1.1,53,1.6,1.3,0.0,1.0,2.5,1.4,4,27.8,4,30,4,18,--,1,41,17,21,5.2,1,72,13
9,10,Memphis,42.2,43.7,55.0,55.3,22.5,45.7,2018,7,11,506.2,491.3,634.0,625.3,327.5,537.8,57,26.6,29.7,14.0,23.7,31.0,32.6,56,383.6,430.0,327.0,368.7,406.0,472.3,18,1.0,0.0,0.0,0.3,2.0,1.3,53,1.6,2.0,4.0,2.3,0.5,2.5,66,-0.2,20,84,60,96,--,34,111,88,118,-11.7,38,118,103
10,11,Toledo,41.5,47.3,52.0,46.3,27.0,35.5,2018,7,54,410.3,435.7,472.0,422.0,375.0,479.9,125,44.5,43.0,36.0,43.0,49.0,27.2,122,522.5,539.0,481.0,512.0,554.0,401.2,10,0.8,0.7,0.0,0.7,1.0,1.3,94,1.0,1.3,1.0,1.0,1.0,1.5,67,-0.3,8,104,55,87,--,25,118,83,78,-4.6,39,127,45
11,11,Oregon,41.5,36.0,42.0,41.3,42.0,32.6,2018,7,16,489.0,484.0,485.0,490.3,485.0,419.1,60,27.0,28.0,24.0,28.0,24.0,29.7,55,382.3,373.7,427.0,367.3,427.0,369.5,99,2.0,1.7,1.0,2.3,1.0,1.9,5,2.5,2.3,5.0,1.7,5.0,1.9,51,4.5,21,61,47,26,--,22,74,23,85,-5.9,21,129,78
12,13,GA Tech,41.4,50.0,66.0,42.0,41.0,27.2,2018,7,32,455.4,429.7,554.0,367.5,514.0,398.6,93,34.0,32.3,31.0,33.0,34.7,28.2,87,423.4,452.0,483.0,436.5,414.7,370.8,40,1.2,0.3,0.0,0.5,1.7,1.5,18,2.0,2.7,3.0,2.5,1.7,0.7,42,7.0,12,79,62,55,--,36,121,84,47,0.4,33,96,59
13,14,Texas Tech,41.3,46.0,34.0,48.5,34.0,32.5,2018,7,3,566.0,596.0,463.0,583.5,548.5,462.0,114,38.8,36.0,42.0,45.5,32.0,34.1,119,514.0,503.3,489.0,562.0,466.0,455.7,69,1.5,2.0,3.0,2.0,1.0,1.5,119,0.8,0.7,0.0,0.0,1.5,2.2,19,15.3,8,98,17,129,-16.2,50,129,129,20,5.4,11,50,14
14,15,Oklahoma St,41.2,35.7,42.0,39.5,48.0,45.0,2018,7,18,481.6,456.3,415.0,460.0,568.0,571.3,78,30.2,39.0,48.0,30.8,28.0,29.4,77,416.4,484.7,465.0,428.5,368.0,409.3,79,1.6,1.7,2.0,1.8,1.0,1.6,71,1.4,1.7,2.0,1.5,1.0,1.8,32,10.1,7,68,24,27,--,9,67,27,45,0.6,21,118,40
15,16,Clemson,41.0,46.3,63.0,32.5,46.7,31.2,2018,7,6,531.0,549.0,698.0,532.0,530.3,412.7,8,16.0,15.7,3.0,15.0,16.7,14.4,3,280.8,254.3,249.0,225.5,317.7,281.4,92,1.8,2.0,1.0,3.0,1.0,1.2,86,1.2,1.0,1.0,1.0,1.3,1.4,2,30.5,1,39,9,17,--,1,48,20,11,7.2,2,69,11
16,17,Syracuse,39.2,37.0,37.0,40.5,38.3,25.4,2018,7,26,466.4,443.7,384.0,538.5,418.3,444.5,70,28.2,30.7,44.0,14.0,37.7,34.5,88,425.4,422.0,402.0,317.5,497.3,469.2,40,1.2,1.7,3.0,0.5,1.7,2.0,9,2.4,3.0,3.0,2.0,2.7,1.0,27,11.7,11,63,20,45,--,5,127,29,39,1.7,30,96,39
17,18,W Virginia,38.8,38.3,38.0,36.5,41.0,32.5,2018,7,13,502.3,487.3,509.0,486.5,518.0,453.0,15,19.0,20.7,22.0,14.0,24.0,32.8,26,342.0,355.7,286.0,302.0,382.0,457.6,110,2.3,2.7,4.0,4.0,0.5,1.9,42,1.8,2.3,3.0,2.0,1.5,1.3,14,16.4,5,34,11,5,22.8,3,37,6,46,0.5,14,94,36
18,19,Wash State,38.4,40.0,56.0,29.5,44.3,30.3,2018,7,24,472.2,474.3,530.0,501.0,453.0,427.9,42,23.8,33.3,37.0,12.0,31.7,27.9,7,297.6,391.0,497.0,215.5,352.3,338.7,60,1.4,0.7,1.0,2.0,1.0,2.5,123,0.6,0.3,1.0,0.5,0.7,2.3,43,6.9,11,64,40,48,--,10,70,44,69,-3.8,49,119,71
19,20,North Texas,38.2,33.7,27.0,36.5,39.3,33.7,2018,7,31,458.2,462.0,428.0,478.0,445.0,439.6,20,20.0,20.0,24.0,26.0,16.0,36.6,28,342.4,373.3,417.0,307.5,365.7,444.2,7,0.6,0.7,0.0,1.0,0.3,2.0,18,2.0,1.0,2.0,0.5,3.0,1.1,46,6.1,12,106,22,42,--,17,128,18,113,-10.9,78,122,93
20,21,Michigan,38.2,39.3,42.0,48.0,18.5,25.2,2018,7,42,420.7,444.0,465.0,460.3,341.5,348.9,7,15.8,16.0,21.0,13.5,20.5,18.8,1,230.5,184.7,220.0,219.8,252.0,271.0,16,0.8,0.7,1.0,0.8,1.0,1.6,94,1.0,1.0,1.0,1.3,0.5,1.3,6,25.1,3,26,6,37,--,11,112,39,13,6.8,3,18,9
21,22,S Florida,38.0,34.3,58.0,34.5,41.5,38.9,2018,7,20,480.5,498.7,574.0,361.0,600.0,528.8,69,28.0,24.7,42.0,25.5,30.5,24.1,111,470.0,426.0,486.0,507.0,433.0,371.6,69,1.5,1.7,2.0,1.0,2.0,1.2,5,2.5,2.3,5.0,2.0,3.0,2.0,71,-1.1,59,110,76,124,-2.4,61,125,125,107,-9.7,57,123,114
22,23,Hawaii,37.8,27.3,17.0,39.7,36.0,21.1,2018,7,30,460.8,380.3,304.0,437.0,484.7,398.1,80,31.0,27.3,13.0,27.7,34.3,35.4,104,451.5,399.7,244.0,367.0,536.0,456.6,18,1.0,1.3,2.0,1.0,1.0,1.1,125,0.5,0.0,0.0,0.7,0.3,1.1,102,-11.3,54,127,83,83,--,72,130,76,125,-15.0,70,129,123
23,24,New Mexico,37.3,45.0,50.0,43.0,35.3,19.1,2018,7,59,404.5,469.0,502.0,580.0,346.0,348.6,93,34.0,30.3,14.0,52.0,28.0,33.5,80,417.5,367.3,166.0,568.0,367.3,409.0,118,2.5,2.3,1.0,4.0,2.0,2.5,5,2.5,2.7,2.0,1.0,3.0,0.9,78,-3.1,77,124,103,59,--,59,105,89,112,-10.8,84,124,122
24,25,Boise State,37.2,22.7,13.0,37.5,37.0,32.5,2018,7,23,476.6,383.0,229.0,523.5,445.3,406.4,24,20.8,25.7,19.0,13.0,26.0,22.9,10,311.2,328.0,267.0,230.0,365.3,332.6,18,1.0,1.3,3.0,1.5,0.7,0.9,53,1.6,1.0,2.0,1.5,1.7,1.9,26,11.8,3,68,12,38,--,8,57,32,44,0.8,7,67,26
25,26,Ohio,36.5,38.3,27.0,58.0,29.3,37.4,2018,7,28,463.5,496.7,414.0,664.0,396.7,435.9,103,36.8,34.0,26.0,42.0,35.0,26.3,112,474.8,449.0,472.0,451.0,482.7,393.7,110,2.3,2.3,4.0,1.0,2.7,1.7,18,2.0,1.7,3.0,1.0,2.3,1.3,99,-10.5,8,125,98,128,-13.6,27,128,128,103,-9.4,63,128,100
26,27,Missouri,36.0,34.7,35.0,34.5,37.5,34.7,2018,7,8,523.0,497.0,490.0,497.0,549.0,477.2,87,32.5,39.0,37.0,28.0,37.0,30.9,83,421.0,478.7,377.0,346.5,495.5,408.0,87,1.8,2.0,2.0,2.0,1.5,1.9,94,1.0,1.0,1.0,1.0,1.0,1.3,33,9.5,4,54,39,44,--,21,57,43,19,5.5,3,108,32
27,27,Colorado,36.0,33.0,28.0,33.0,39.0,25.1,2018,7,14,490.5,455.3,494.0,485.5,495.5,405.3,17,19.5,21.7,21.0,18.5,20.5,28.8,50,376.3,407.0,367.0,328.0,424.5,467.0,4,0.5,0.0,0.0,0.0,1.0,1.0,94,1.0,1.0,0.0,0.0,2.0,1.1,37,8.6,7,106,45,8,15.1,1,83,9,87,-6.2,48,117,112
28,29,Temple,35.8,38.3,49.0,36.3,35.0,25.8,2018,7,62,401.2,407.3,470.0,375.0,440.5,391.1,40,23.6,22.7,6.0,19.7,29.5,26.8,16,328.8,340.7,196.0,342.0,309.0,380.1,99,2.0,2.0,1.0,2.0,2.0,1.8,18,2.0,2.3,0.0,2.0,2.0,1.4,36,8.8,23,124,69,32,--,15,124,33,74,-4.2,53,105,72
29,30,Mississippi,35.6,41.3,70.0,38.3,31.5,31.7,2018,7,9,519.8,601.7,826.0,575.0,437.0,455.2,95,34.4,27.7,21.0,33.3,36.0,35.6,113,476.4,463.3,427.0,444.3,524.5,470.9,40,1.2,0.7,0.0,1.3,1.0,1.5,53,1.6,2.0,2.0,2.0,1.0,1.1,73,-1.7,15,85,63,2,31.4,1,59,3,38,1.7,20,53,33
30,31,Boston Col,35.4,27.0,23.0,50.0,25.7,25.7,2018,7,45,418.6,323.3,318.0,511.0,357.0,386.7,76,29.6,31.0,28.0,28.0,30.7,22.8,95,436.8,452.3,533.0,383.5,472.3,382.8,79,1.6,2.3,1.0,1.0,2.0,1.5,2,2.8,3.0,4.0,3.0,2.7,1.9,50,4.6,9,50,42,64,--,22,64,61,54,-0.5,29,106,61
31,32,NC State,35.3,33.3,28.0,34.7,37.0,30.8,2018,7,12,502.8,489.3,533.0,503.0,502.0,449.0,14,17.8,21.3,23.0,17.0,20.0,26.0,21,335.5,331.0,318.0,339.3,324.0,388.8,69,1.5,1.7,4.0,1.7,1.0,1.1,42,1.8,2.0,1.0,1.3,3.0,1.5,45,6.3,15,105,46,35,--,30,122,30,83,-5.4,32,130,98
32,33,Notre Dame,34.8,46.3,45.0,27.0,50.5,34.2,2018,7,34,442.3,518.0,438.0,412.5,502.0,448.4,17,19.5,22.3,23.0,16.8,25.0,21.5,37,357.3,356.0,441.0,326.3,419.5,369.2,18,1.0,0.7,1.0,1.0,1.0,1.3,29,1.8,1.3,2.0,2.0,1.5,1.5,12,16.7,5,45,16,19,--,3,58,16,14,6.5,9,34,15
33,34,Miami (FL),34.4,35.3,28.0,35.3,33.0,28.1,2018,7,69,392.6,382.7,306.0,382.7,407.5,391.2,32,22.2,18.0,27.0,18.0,28.5,21.7,2,269.2,238.7,200.0,238.7,315.0,365.3,60,1.4,1.7,1.0,1.7,1.0,1.5,18,2.0,3.0,2.0,3.0,0.5,2.4,9,18.6,9,72,10,123,-1.2,12,126,14,42,1.2,11,46,27
34,35,Florida Intl,34.0,36.0,17.0,45.5,22.5,26.3,2018,7,76,384.8,404.0,187.0,431.5,338.0,386.3,71,28.3,25.0,31.0,31.0,25.5,30.0,100,443.0,435.7,488.0,444.0,442.0,427.8,87,1.8,1.3,1.0,2.5,1.0,1.7,65,1.5,1.7,2.0,2.0,1.0,1.5,52,3.8,48,128,48,66,--,29,113,58,91,-7.0,52,121,85
35,36,Wisconsin,33.8,30.0,41.0,35.3,28.0,33.8,2018,7,21,480.2,447.3,533.0,496.5,415.0,415.3,11,16.4,21.7,24.0,16.3,17.0,13.9,33,349.8,411.0,518.0,336.3,404.0,262.1,18,1.0,0.7,1.0,1.3,0.0,1.7,32,1.8,1.3,1.0,1.5,3.0,2.1,23,12.2,5,72,28,21,--,1,54,22,51,-0.2,4,98,41
36,37,Cincinnati,33.4,40.0,37.0,35.5,32.0,20.5,2018,7,52,413.2,509.7,446.0,435.0,398.7,361.2,3,15.0,19.3,21.0,25.5,8.0,33.5,5,288.0,312.0,266.0,339.0,254.0,439.0,40,1.2,1.7,3.0,2.0,0.7,1.5,86,1.2,1.3,1.0,1.5,1.0,0.8,28,11.0,22,86,33,33,--,15,95,37,98,-8.8,41,107,105
37,38,Liberty,33.2,33.3,41.0,29.5,35.7,48.0,2018,7,17,487.6,476.7,518.0,467.5,501.0,585.0,108,37.4,46.3,49.0,28.5,43.3,45.0,117,499.4,562.0,575.0,416.0,555.0,532.0,79,1.6,1.3,2.0,1.0,2.0,0.0,86,1.2,1.3,0.0,1.0,1.3,2.0,98,-10.5,18,120,84,99,--,32,109,82,96,-7.7,68,126,74
38,39,Troy,32.2,39.0,37.0,34.0,29.5,31.3,2018,7,38,424.4,496.7,554.0,466.7,361.0,402.9,72,28.6,22.7,20.0,32.3,23.0,19.4,64,395.0,398.3,388.0,373.7,427.0,352.9,92,1.8,1.0,1.0,2.3,1.0,1.5,32,1.8,1.7,2.0,1.7,2.0,2.2,56,2.7,55,115,65,76,--,23,94,67,105,-9.5,18,106,89
39,40,Texas,32.0,32.7,48.0,32.0,32.0,29.5,2018,7,49,414.7,403.7,501.0,413.0,416.3,398.8,43,24.0,25.0,45.0,17.0,31.0,21.2,43,366.3,373.7,532.0,347.3,385.3,366.6,16,0.8,0.0,0.0,0.7,1.0,1.4,48,1.7,2.3,3.0,2.3,1.0,2.0,18,15.3,13,75,35,10,12.0,9,126,123,16,6.1,12,47,35
40,40,Baylor,32.0,32.0,37.0,30.0,35.0,22.5,2018,7,22,478.2,499.0,557.0,468.0,493.5,393.4,90,33.4,35.7,34.0,27.0,43.0,34.8,67,400.0,448.7,468.0,379.3,431.0,445.3,40,1.2,1.0,2.0,1.3,1.0,2.1,112,0.8,1.0,3.0,1.0,0.5,1.0,69,-0.9,45,80,68,78,--,8,86,73,66,-3.1,44,119,63
41,40,Buffalo,32.0,29.7,34.0,24.0,37.3,28.1,2018,7,57,407.6,374.0,422.0,372.0,431.3,427.0,62,27.2,26.3,24.0,35.0,22.0,26.2,46,368.2,332.0,340.0,431.0,326.3,414.7,18,1.0,1.0,1.0,0.5,1.3,1.2,32,1.8,1.7,4.0,1.0,2.3,1.3,64,0.4,40,95,67,47,--,34,121,38,90,-6.7,83,123,91
42,43,U Mass,31.8,44.3,42.0,45.5,25.0,29.4,2018,7,73,388.3,422.7,486.0,408.5,378.3,431.0,127,49.8,49.0,58.0,44.5,52.5,31.9,126,538.7,534.0,574.0,469.0,573.5,409.1,118,2.5,2.3,5.0,3.0,2.3,1.5,91,1.2,1.3,2.0,1.5,1.0,1.6,119,-20.1,1,125,119,113,--,2,116,111,102,-9.3,65,130,104
43,44,Fla Atlantic,31.8,37.3,52.0,42.5,24.7,40.2,2018,7,27,465.4,492.7,605.0,565.0,399.0,488.9,119,40.8,38.0,33.0,30.0,48.0,24.5,115,494.4,483.0,508.0,440.5,530.3,410.5,60,1.4,1.7,0.0,0.5,2.0,0.8,94,1.0,1.3,2.0,1.5,0.7,1.8,77,-3.0,41,109,95,95,--,44,116,94,65,-3.0,1,87,58
44,45,LSU,31.4,34.0,19.0,41.5,24.7,25.8,2018,7,60,404.0,451.3,372.0,491.0,346.0,407.5,23,20.4,21.3,27.0,18.5,21.7,19.7,41,361.2,378.7,391.0,372.5,353.7,322.8,40,1.2,2.0,3.0,1.5,1.0,0.7,53,1.6,1.3,1.0,1.5,1.7,1.3,21,14.0,5,65,8,1,31.7,1,65,1,5,8.6,1,28,5
45,46,Maryland,31.2,25.7,21.0,28.0,33.3,20.5,2018,7,92,363.8,282.3,220.0,313.5,397.3,304.2,57,26.6,30.0,42.0,24.0,28.3,38.9,29,344.0,385.7,465.0,346.0,342.7,429.5,13,0.8,1.0,1.0,1.0,0.7,1.3,32,1.8,1.7,1.0,2.0,1.7,1.3,40,7.7,28,66,44,7,17.7,7,76,7,31,3.5,25,74,55
46,47,Purdue,31.0,36.3,42.0,28.3,42.0,25.2,2018,7,15,490.0,500.7,516.0,483.5,516.0,403.1,56,26.4,27.0,28.0,26.0,28.0,20.5,102,447.2,473.0,582.0,413.5,582.0,375.8,79,1.6,1.0,0.0,2.0,0.0,1.3,71,1.4,2.0,1.0,1.5,1.0,1.6,48,5.2,4,86,49,40,--,10,127,41,43,0.9,16,56,43
47,48,Fresno St,30.5,36.0,21.0,49.0,24.3,24.2,2018,7,74,387.5,417.0,271.0,554.0,332.0,377.1,10,16.3,14.7,3.0,27.0,12.7,19.3,14,319.8,324.0,327.0,375.0,301.3,335.6,69,1.5,1.3,1.0,1.0,1.7,1.0,11,2.3,2.7,3.0,1.0,2.7,1.5,15,15.7,5,65,15,43,--,14,67,45,63,-2.6,31,94,56
48,49,Florida,30.2,29.0,27.0,30.3,30.0,22.1,2018,7,89,367.2,378.3,391.0,364.0,372.0,335.9,12,16.6,15.3,19.0,18.7,13.5,27.3,26,342.0,314.3,372.0,379.7,285.5,349.3,40,1.2,1.0,1.0,1.3,1.0,1.8,2,2.8,3.0,3.0,2.7,3.0,1.5,11,17.5,6,62,18,20,--,11,62,21,17,6.0,6,91,23
49,50,S Carolina,30.0,28.0,37.0,34.3,23.5,23.7,2018,7,37,426.8,412.3,377.0,424.7,430.0,333.7,52,25.8,24.3,35.0,30.3,19.0,21.6,47,368.6,375.7,490.0,402.0,318.5,378.8,99,2.0,2.7,1.0,1.0,3.5,1.4,71,1.4,1.7,2.0,1.3,1.5,2.1,30,10.7,17,51,30,34,--,15,122,35,7,8.0,4,92,4
50,51,Arizona St,29.8,31.0,21.0,39.0,20.7,31.8,2018,7,48,416.3,397.7,367.0,495.3,337.3,431.5,26,21.2,26.3,28.0,14.7,27.7,32.8,57,385.2,424.3,494.0,334.7,435.7,451.4,2,0.3,0.3,0.0,0.3,0.3,1.2,91,1.2,0.7,0.0,1.7,0.7,1.3,44,6.3,15,56,34,58,--,26,73,55,32,3.3,13,95,30
